"household_code","interview_date","id","crop","trans","quantity","value"
"TZILF20",3/21/2015,"CROP03 (Beans)",1,1,3,3000
"TZILF20",3/21/2015,"CROP03 (Beans)",1,6,40,44000
"TZILF20",4/9/2015,"CROP03 (Beans)",1,1,3,6000
"TZILF20",4/9/2015,"CROP03 (Beans)",1,6,20,15000
"TZILF20",4/23/2015,"CROP03 (Beans)",1,1,4,4000
"TZILF20",5/9/2015,"CROP03 (Beans)",1,1,4,6000
"TZILF20",5/9/2015,"CROP03 (Beans)",1,6,5,8000
"TZILF20",5/26/2015,"CROP03 (Beans)",1,1,3,3000
"TZILF20",6/9/2015,"CROP03 (Beans)",1,1,5,5000
"TZILF20",6/9/2015,"CROP03 (Beans)",1,6,10,10000
"TZILF20",5/26/2015,"CROP04 (Sunflower)",8,5,60,4000
"TZILF21",5/10/2014,"CROP01 (Maize)",5,3,200,50000
"TZILF21",7/6/2014,"CROP01 (Maize)",5,3,140,35000
"TZILF21",7/21/2014,"CROP01 (Maize)",5,1,20,5000
"TZILF21",8/6/2014,"CROP01 (Maize)",5,1,20,6000
"TZILF21",8/20/2014,"CROP01 (Maize)",5,1,20,5000
"TZILF21",9/24/2014,"CROP01 (Maize)",5,1,40,12000
"TZILF21",9/24/2014,"CROP01 (Maize)",5,2,10,3250
"TZILF21",10/8/2014,"CROP01 (Maize)",5,1,20,5000
"TZILF21",10/8/2014,"CROP01 (Maize)",5,2,5,1500
"TZILF21",10/24/2014,"CROP01 (Maize)",5,1,20,5000
"TZILF21",11/8/2014,"CROP01 (Maize)",5,1,20,6000
"TZILF21",11/18/2014,"CROP01 (Maize)",5,1,20,5000
"TZILF21",12/3/2014,"CROP01 (Maize)",5,1,40,10000
"TZILF21",12/18/2014,"CROP01 (Maize)",5,1,20,6000
"TZILF21",4/4/2015,"CROP01 (Maize)",5,1,40,8000
"TZILF21",4/19/2015,"CROP01 (Maize)",5,1,20,4000
"TZILF21",7/1/2015,"CROP01 (Maize)",5,1,40,12000
"TZILF21",7/1/2015,"CROP01 (Maize)",5,5,300,60000
"TZILF21",7/6/2014,"CROP02 (Rice)",10,3,900,276000
"TZILF21",7/21/2014,"CROP02 (Rice)",10,1,40,12000
"TZILF21",7/21/2014,"CROP02 (Rice)",10,6,80,24000
"TZILF21",8/6/2014,"CROP02 (Rice)",10,1,30,9000
"TZILF21",8/20/2014,"CROP02 (Rice)",10,1,20,7000
"TZILF21",8/20/2014,"CROP02 (Rice)",10,6,80,28000
"TZILF21",9/4/2014,"CROP02 (Rice)",10,1,40,12000
"TZILF21",9/24/2014,"CROP02 (Rice)",10,1,40,13000
"TZILF21",10/8/2014,"CROP02 (Rice)",10,1,40,16000
"TZILF21",10/24/2014,"CROP02 (Rice)",10,1,40,16000
"TZILF21",11/8/2014,"CROP02 (Rice)",10,1,20,10000
"TZILF21",11/18/2014,"CROP02 (Rice)",10,1,20,8000
"TZILF21",12/3/2014,"CROP02 (Rice)",10,1,40,20000
"TZILF21",12/18/2014,"CROP02 (Rice)",10,1,20,10000
"TZILF21",7/1/2015,"CROP02 (Rice)",10,1,200,100000
"TZILF21",7/1/2015,"CROP02 (Rice)",10,5,1800,900000
"TZILF21",11/8/2014,"CROP03 (Tomatoes)",12,1,0.5,9000
"TZILF21",11/8/2014,"CROP03 (Tomatoes)",12,5,1,9000
"TZILF21",12/3/2014,"CROP03 (Tomatoes)",12,1,0.25,350
"TZILF21",12/3/2014,"CROP03 (Tomatoes)",12,5,1,1500
"TZILF21",12/18/2014,"CROP03 (Tomatoes)",12,1,0.5,2500
"TZILF21",1/17/2015,"CROP03 (Tomatoes)",12,6,6,21000
"TZILF21",1/17/2015,"CROP03 (Tomatoes)",12,5,7,24000
"TZILF21",1/17/2015,"CROP03 (Tomatoes)",12,1,1,3000
"TZILF21",3/18/2015,"CROP04 (Beans)",1,1,10,10000
"TZILF21",3/18/2015,"CROP04 (Beans)",1,5,20,20000
"TZILF21",4/4/2015,"CROP04 (Beans)",1,1,10,10000
"TZILF21",4/4/2015,"CROP04 (Beans)",1,6,40,40000
"TZILF21",11/18/2014,"CROP05 (Kisamvu,\ spinach\"")""",11,5,1,1000
"TZILF21",11/18/2014,"CROP05 (Kisamvu,\ spinach\"")""",11,1,1,1000
"TZILF21",11/18/2014,"CROP05 (Kisamvu,\ spinach\"")""",11,2,3,3000
"TZILF21",4/19/2015,"CROP05 (Kisamvu,\ spinach\"")""",11,5,9,1800
"TZILF21",4/19/2015,"CROP05 (Kisamvu,\ spinach\"")""",11,1,9,1800
"TZILF22",7/8/2014,"CROP01 (Maize)",5,3,180,45000
"TZILF22",7/27/2014,"CROP01 (Maize)",5,1,40,10000
"TZILF22",8/11/2014,"CROP01 (Maize)",5,1,20,5000
"TZILF22",9/8/2014,"CROP01 (Maize)",5,1,80,20000
"TZILF22",9/23/2014,"CROP01 (Maize)",5,1,30,7500
"TZILF22",10/8/2014,"CROP01 (Maize)",5,1,20,5000
"TZILF22",10/24/2014,"CROP01 (Maize)",5,1,30,9000
"TZILF22",11/13/2014,"CROP01 (Maize)",5,5,60,15000
"TZILF22",11/26/2014,"CROP01 (Maize)",5,1,20,5000
"TZILF22",11/26/2014,"CROP01 (Maize)",5,5,30,8000
"TZILF22",12/10/2014,"CROP01 (Maize)",5,5,100,25000
"TZILF22",1/11/2015,"CROP01 (Maize)",5,1,20,5000
"TZILF22",2/9/2015,"CROP01 (Maize)",5,5,80,20000
"TZILF22",2/25/2015,"CROP01 (Maize)",5,1,20,5000
"TZILF22",3/26/2015,"CROP01 (Maize)",5,1,20,5000
"TZILF22",3/26/2015,"CROP01 (Maize)",5,5,300,75000
"TZILF22",4/24/2015,"CROP01 (Maize)",5,1,20,5000
"TZILF22",5/9/2015,"CROP01 (Maize)",5,1,20,4000
"TZILF22",5/26/2015,"CROP01 (Maize)",5,1,20,4500
"TZILF22",6/28/2015,"CROP01 (Maize)",5,1,20,5000
"TZILF22",6/28/2015,"CROP01 (Maize)",5,6,40,10000
"TZILF22",7/8/2014,"CROP02 (Rice)",10,3,400,120000
"TZILF22",7/27/2014,"CROP02 (Rice)",10,1,40,12000
"TZILF22",8/11/2014,"CROP02 (Rice)",10,1,20,6000
"TZILF22",9/8/2014,"CROP02 (Rice)",10,1,20,6000
"TZILF22",9/23/2014,"CROP02 (Rice)",10,1,40,16000
"TZILF22",10/8/2014,"CROP02 (Rice)",10,2,60,24000
"TZILF22",11/26/2014,"CROP02 (Rice)",10,1,40,20000
"TZILF22",12/10/2014,"CROP02 (Rice)",10,1,20,10000
"TZILF22",1/11/2015,"CROP02 (Rice)",10,1,20,10000
"TZILF22",1/27/2015,"CROP02 (Rice)",10,1,20,10000
"TZILF22",2/9/2015,"CROP02 (Rice)",10,1,14,7000
"TZILF22",2/9/2015,"CROP02 (Rice)",10,6,200,100000
"TZILF22",2/25/2015,"CROP02 (Rice)",10,1,20,10000
"TZILF22",4/9/2015,"CROP02 (Rice)",10,1,20,14000
"TZILF22",6/9/2015,"CROP02 (Rice)",10,1,20,10000
"TZILF22",6/9/2015,"CROP02 (Rice)",10,5,800,400000
"TZILF22",7/8/2014,"CROP03 (Beans)",1,3,10,10000
"TZILF22",9/8/2014,"CROP03 (Beans)",1,5,100,100000
"TZILF22",9/8/2014,"CROP03 (Beans)",1,6,100,100000
"TZILF22",9/23/2014,"CROP03 (Beans)",1,5,10,8500
"TZILF22",9/23/2014,"CROP03 (Beans)",1,1,5,4250
"TZILF22",9/23/2014,"CROP03 (Beans)",1,6,6,7000
"TZILF22",10/8/2014,"CROP03 (Beans)",1,1,3,3000
"TZILF22",10/8/2014,"CROP03 (Beans)",1,2,10,9000
"TZILF22",10/24/2014,"CROP03 (Beans)",1,2,10,5000
"TZILF22",11/1/2014,"CROP03 (Beans)",1,1,3,6000
"TZILF22",11/1/2014,"CROP03 (Beans)",1,4,60,90000
"TZILF22",11/13/2014,"CROP03 (Beans)",1,1,3,6000
"TZILF22",11/26/2014,"CROP03 (Beans)",1,1,4,8000
"TZILF22",1/11/2015,"CROP03 (Beans)",1,6,60,66000
"TZILF22",1/11/2015,"CROP03 (Beans)",1,1,5,5500
"TZILF22",1/11/2015,"CROP03 (Beans)",1,5,100,11000
"TZILF22",1/27/2015,"CROP03 (Beans)",1,1,2,4000
"TZILF22",2/9/2015,"CROP03 (Beans)",1,1,2,3000
"TZILF22",2/9/2015,"CROP03 (Beans)",1,6,40,44000
"TZILF22",2/25/2015,"CROP03 (Beans)",1,1,3,5000
"TZILF22",3/26/2015,"CROP03 (Beans)",1,1,4,8000
"TZILF22",3/26/2015,"CROP03 (Beans)",1,5,40,40000
"TZILF22",4/24/2015,"CROP03 (Beans)",1,1,4,4000
"TZILF22",6/9/2015,"CROP03 (Beans)",1,1,5,5000
"TZILF22",11/1/2014,"CROP04 (Banana)",4,1,1,6000
"TZILF22",11/26/2014,"CROP04 (Banana)",4,5,1,20000
"TZILF22",1/11/2015,"CROP04 (Banana)",4,5,1,10500
"TZILF22",1/11/2015,"CROP04 (Banana)",4,6,1,10500
"TZILF22",1/27/2015,"CROP04 (Banana)",4,5,1,3000
"TZILF22",1/27/2015,"CROP04 (Banana)",4,1,1,3000
"TZILF22",1/27/2015,"CROP04 (Banana)",4,6,4,40000
"TZILF22",2/25/2015,"CROP04 (Banana)",4,1,1,7000
"TZILF22",2/25/2015,"CROP04 (Banana)",4,5,1,7000
"TZILF22",4/24/2015,"CROP04 (Banana)",4,1,2,18000
"TZILF22",4/24/2015,"CROP04 (Banana)",4,5,2,18000
"TZILF22",5/9/2015,"CROP04 (Banana)",4,6,1,10000
"TZILF22",5/9/2015,"CROP04 (Banana)",4,1,3,30000
"TZILF22",5/9/2015,"CROP04 (Banana)",4,5,4,40000
"TZILF22",6/28/2015,"CROP04 (Banana)",4,1,1,15000
"TZILF22",6/28/2015,"CROP04 (Banana)",4,5,1,15000
"TZILF22",11/1/2014,"CROP05 (Peanuts)",7,5,2,10000
"TZILF23",5/13/2014,"CROP01 (Maize)",5,3,200,50000
"TZILF23",7/3/2014,"CROP01 (Maize)",5,3,200,50000
"TZILF23",7/20/2014,"CROP01 (Maize)",5,1,40,10000
"TZILF23",8/3/2014,"CROP01 (Maize)",5,1,40,12000
"TZILF23",8/18/2014,"CROP01 (Maize)",5,1,40,10000
"TZILF23",9/1/2014,"CROP01 (Maize)",5,1,40,10000
"TZILF23",9/22/2014,"CROP01 (Maize)",5,1,60,15000
"TZILF23",10/7/2014,"CROP01 (Maize)",5,1,40,12000
"TZILF23",11/5/2014,"CROP01 (Maize)",5,1,60,15000
"TZILF23",11/20/2014,"CROP01 (Maize)",5,1,20,5000
"TZILF23",12/6/2014,"CROP01 (Maize)",5,1,20,5500
"TZILF23",1/21/2015,"CROP01 (Maize)",5,5,20,4000
"TZILF23",2/8/2015,"CROP01 (Maize)",5,1,20,5000
"TZILF23",2/8/2015,"CROP01 (Maize)",5,5,20,5000
"TZILF23",3/14/2015,"CROP01 (Maize)",5,1,10,3000
"TZILF23",3/14/2015,"CROP01 (Maize)",5,5,10,3000
"TZILF23",3/28/2015,"CROP01 (Maize)",5,5,20,4000
"TZILF23",3/28/2015,"CROP01 (Maize)",5,1,20,4000
"TZILF23",5/11/2015,"CROP01 (Maize)",5,1,20,5000
"TZILF23",5/11/2015,"CROP01 (Maize)",5,5,300,75000
"TZILF23",5/27/2015,"CROP01 (Maize)",5,1,20,5000
"TZILF23",8/3/2014,"CROP02 (Beans)",1,5,3,2400
"TZILF23",8/18/2014,"CROP02 (Beans)",1,6,3,4200
"TZILF23",8/18/2014,"CROP02 (Beans)",1,1,10,9000
"TZILF23",8/18/2014,"CROP02 (Beans)",1,5,20,18000
"TZILF23",9/1/2014,"CROP02 (Beans)",1,6,20,24000
"TZILF23",9/1/2014,"CROP02 (Beans)",1,1,20,24000
"TZILF23",9/1/2014,"CROP02 (Beans)",1,5,40,48000
"TZILF23",9/22/2014,"CROP02 (Beans)",1,5,1,400
"TZILF23",9/22/2014,"CROP02 (Beans)",1,1,11,9700
"TZILF23",11/5/2014,"CROP02 (Beans)",1,1,10,10000
"TZILF23",11/5/2014,"CROP02 (Beans)",1,6,3,6000
"TZILF23",11/20/2014,"CROP02 (Beans)",1,1,4,5000
"TZILF23",11/20/2014,"CROP02 (Beans)",1,6,5,5000
"TZILF23",12/6/2014,"CROP02 (Beans)",1,1,3,5000
"TZILF23",1/7/2015,"CROP02 (Beans)",1,6,60,60000
"TZILF23",1/7/2015,"CROP02 (Beans)",1,1,7,7000
"TZILF23",1/7/2015,"CROP02 (Beans)",1,5,67,67000
"TZILF23",1/21/2015,"CROP02 (Beans)",1,1,1,2000
"TZILF23",3/28/2015,"CROP02 (Beans)",1,1,3,6000
"TZILF23",2/8/2015,"CROP03 (Pumpkin\s leaves)""",11,5,10,2000
"TZILF23",2/8/2015,"CROP03 (Pumpkin\s leaves)""",11,1,10,2000
"TZILF23",3/14/2015,"CROP03 (Pumpkin\s leaves)""",11,5,8,2400
"TZILF23",3/14/2015,"CROP03 (Pumpkin\s leaves)""",11,1,8,2400
"TZILF23",3/28/2015,"CROP03 (Pumpkin\s leaves)""",11,5,10,2000
"TZILF23",3/28/2015,"CROP03 (Pumpkin\s leaves)""",11,1,10,2000
"TZILF23",5/11/2015,"CROP03 (Pumpkin\s leaves)""",11,5,5,1000
"TZILF23",5/11/2015,"CROP03 (Pumpkin\s leaves)""",11,1,5,1000
"TZILF23",5/27/2015,"CROP04 (Okra)",12,5,3,600
"TZILF23",5/27/2015,"CROP04 (Okra)",12,1,3,600
"TZILF23",6/25/2015,"CROP05 (Rice)",10,5,240,96000
"TZILF24",7/14/2014,"CROP01 (Rice)",10,3,40,14000
"TZILF24",7/24/2014,"CROP01 (Rice)",10,1,20,6000
"TZILF24",8/9/2014,"CROP01 (Rice)",10,1,40,12000
"TZILF24",8/9/2014,"CROP01 (Rice)",10,6,60,18000
"TZILF24",5/19/2015,"CROP02 (Maize)",5,1,20,5000
"TZILF24",5/19/2015,"CROP02 (Maize)",5,5,440,110000
"TZILF24",6/2/2015,"CROP02 (Maize)",5,1,20,5000
"TZILF24",6/2/2015,"CROP02 (Maize)",5,4,100,25000
"TZILF24",6/16/2015,"CROP02 (Maize)",5,1,20,5000
"TZILF24",6/16/2015,"CROP02 (Maize)",5,4,100,25000
"TZILF24",7/24/2014,"CROP03 (African egg plant)",12,6,7,35000
"TZILF24",7/24/2014,"CROP03 (African egg plant)",12,1,0.25,1200
"TZILF24",7/24/2014,"CROP03 (African egg plant)",12,5,8,40000
"TZILF24",8/9/2014,"CROP03 (African egg plant)",12,5,4,20000
"TZILF24",8/9/2014,"CROP03 (African egg plant)",12,1,1,500
"TZILF24",8/9/2014,"CROP03 (African egg plant)",12,6,4,20000
"TZILF24",8/23/2014,"CROP03 (African egg plant)",12,6,8,31500
"TZILF24",8/23/2014,"CROP03 (African egg plant)",12,5,15,60000
"TZILF24",9/8/2014,"CROP03 (African egg plant)",12,5,6,30000
"TZILF24",9/8/2014,"CROP03 (African egg plant)",12,6,12,54000
"TZILF24",9/8/2014,"CROP03 (African egg plant)",12,4,1,4000
"TZILF24",9/25/2014,"CROP03 (African egg plant)",12,5,17,47000
"TZILF24",9/25/2014,"CROP03 (African egg plant)",12,6,16,43000
"TZILF24",9/25/2014,"CROP03 (African egg plant)",12,1,1,4000
"TZILF24",10/9/2014,"CROP03 (African egg plant)",12,6,14,48000
"TZILF24",10/9/2014,"CROP03 (African egg plant)",12,5,14,48000
"TZILF24",10/25/2014,"CROP03 (African egg plant)",12,5,18,62000
"TZILF24",10/25/2014,"CROP03 (African egg plant)",12,1,1,4000
"TZILF24",10/25/2014,"CROP03 (African egg plant)",12,6,17,58000
"TZILF24",11/12/2014,"CROP03 (African egg plant)",12,5,13,65000
"TZILF24",11/12/2014,"CROP03 (African egg plant)",12,6,13,65000
"TZILF24",11/22/2014,"CROP03 (African egg plant)",12,6,11,49000
"TZILF24",11/22/2014,"CROP03 (African egg plant)",12,5,11,49000
"TZILF24",12/8/2014,"CROP03 (African egg plant)",12,1,0.5,2000
"TZILF24",12/8/2014,"CROP03 (African egg plant)",12,6,22,85000
"TZILF24",12/8/2014,"CROP03 (African egg plant)",12,5,23,90000
"TZILF24",1/19/2015,"CROP03 (African egg plant)",12,5,50,200000
"TZILF24",1/19/2015,"CROP03 (African egg plant)",12,1,5,20000
"TZILF24",1/19/2015,"CROP03 (African egg plant)",12,6,45,180000
"TZILF24",2/2/2015,"CROP03 (African egg plant)",12,6,11,56000
"TZILF24",2/2/2015,"CROP03 (African egg plant)",12,5,11,56000
"TZILF24",2/15/2015,"CROP03 (African egg plant)",12,6,9.75,39000
"TZILF24",2/15/2015,"CROP03 (African egg plant)",12,1,0.25,1000
"TZILF24",2/15/2015,"CROP03 (African egg plant)",12,5,10,40000
"TZILF24",3/19/2015,"CROP03 (African egg plant)",12,1,0.5,2000
"TZILF24",3/19/2015,"CROP03 (African egg plant)",12,6,0.5,2000
"TZILF24",3/19/2015,"CROP03 (African egg plant)",12,5,1,4000
"TZILF24",5/5/2015,"CROP03 (African egg plant)",12,1,0.1,500
"TZILF24",5/5/2015,"CROP03 (African egg plant)",12,6,0.899999976158142,4000
"TZILF24",5/5/2015,"CROP03 (African egg plant)",12,5,1,4500
"TZILF24",6/2/2015,"CROP03 (African egg plant)",12,5,6,30000
"TZILF24",6/2/2015,"CROP03 (African egg plant)",12,6,6,30000
"TZILF24",10/25/2014,"CROP04 (Chinese)",11,6,25,5000
"TZILF24",10/25/2014,"CROP04 (Chinese)",11,5,30,6000
"TZILF24",10/25/2014,"CROP04 (Chinese)",11,1,5,1000
"TZILF24",11/22/2014,"CROP04 (Chinese)",11,5,5,1000
"TZILF24",11/22/2014,"CROP04 (Chinese)",11,1,5,5000
"TZILF25",7/9/2014,"CROP01 (rice)",10,3,60,18000
"TZILF25",7/22/2014,"CROP01 (rice)",10,1,50,12000
"TZILF25",6/9/2015,"CROP01 (rice)",10,6,200,96000
"TZILF25",6/9/2015,"CROP01 (rice)",10,5,220,104000
"TZILF25",6/9/2015,"CROP01 (rice)",10,1,20,8000
"TZILF25",6/3/2014,"CROP02 (maize)",5,5,20,5000
"TZILF25",6/3/2014,"CROP02 (maize)",5,3,20,5000
"TZILF25",7/9/2014,"CROP02 (maize)",5,3,40,24000
"TZILF25",4/13/2015,"CROP02 (maize)",5,6,60,12000
"TZILF25",4/13/2015,"CROP02 (maize)",5,5,70,14000
"TZILF25",4/13/2015,"CROP02 (maize)",5,1,10,2000
"TZILF25",5/12/2015,"CROP02 (maize)",5,5,200,70000
"TZILF25",5/12/2015,"CROP02 (maize)",5,6,150,53000
"TZILF25",5/12/2015,"CROP02 (maize)",5,1,50,18000
"TZILF25",7/22/2014,"CROP03 (beans)",1,1,10,8000
"TZILF25",7/22/2014,"CROP03 (beans)",1,5,25,17000
"TZILF25",8/19/2014,"CROP03 (beans)",1,6,50,34000
"TZILF25",8/19/2014,"CROP03 (beans)",1,1,10,7000
"TZILF25",8/19/2014,"CROP03 (beans)",1,5,75,51000
"TZILF25",9/2/2014,"CROP03 (beans)",1,1,10,5000
"TZILF25",9/20/2014,"CROP03 (beans)",1,6,50,34000
"TZILF25",9/20/2014,"CROP03 (beans)",1,1,10,8000
"TZILF25",9/20/2014,"CROP03 (beans)",1,5,75,51000
"TZILF25",9/29/2014,"CROP03 (beans)",1,1,5,3000
"TZILF25",4/13/2015,"CROP03 (beans)",1,1,10,12000
"TZILF25",4/13/2015,"CROP03 (beans)",1,5,60,72000
"TZILF25",4/13/2015,"CROP03 (beans)",1,6,50,60000
"TZILF25",5/12/2015,"CROP03 (beans)",1,5,80,89500
"TZILF25",5/12/2015,"CROP03 (beans)",1,1,5,5500
"TZILF25",5/12/2015,"CROP03 (beans)",1,6,75,84000
"TZILF26",7/1/2014,"CROP01 (Rice)",10,3,1000,600000
"TZILF26",7/23/2014,"CROP01 (Rice)",10,1,40,10000
"TZILF26",7/23/2014,"CROP01 (Rice)",10,6,100,25000
"TZILF26",7/23/2014,"CROP01 (Rice)",10,2,10,2500
"TZILF26",8/7/2014,"CROP01 (Rice)",10,1,40,10000
"TZILF26",8/7/2014,"CROP01 (Rice)",10,6,840,212000
"TZILF26",8/23/2014,"CROP01 (Rice)",10,2,40,12000
"TZILF26",9/6/2014,"CROP01 (Rice)",10,1,10,3000
"TZILF26",9/23/2014,"CROP01 (Rice)",10,1,20,6000
"TZILF26",10/9/2014,"CROP01 (Rice)",10,1,20,6000
"TZILF26",10/9/2014,"CROP01 (Rice)",10,6,40,12000
"TZILF26",10/25/2014,"CROP01 (Rice)",10,1,20,6500
"TZILF26",11/23/2014,"CROP01 (Rice)",10,1,40,18000
"TZILF26",12/8/2014,"CROP01 (Rice)",10,1,20,9000
"TZILF26",5/19/2014,"CROP02 (maize)",5,3,150,40000
"TZILF26",7/23/2014,"CROP02 (maize)",5,1,30,9000
"TZILF26",8/7/2014,"CROP02 (maize)",5,1,30,7500
"TZILF26",8/23/2014,"CROP02 (maize)",5,2,20,5000
"TZILF26",9/6/2014,"CROP02 (maize)",5,1,30,7500
"TZILF26",9/23/2014,"CROP02 (maize)",5,1,20,6000
"TZILF26",10/9/2014,"CROP02 (maize)",5,1,30,9000
"TZILF26",10/25/2014,"CROP02 (maize)",5,1,10,5000
"TZILF26",11/23/2014,"CROP02 (maize)",5,1,30,7500
"TZILF26",12/8/2014,"CROP02 (maize)",5,1,20,5000
"TZILF26",7/23/2014,"CROP03 (beans)",1,5,20,25000
"TZILF26",7/23/2014,"CROP03 (beans)",1,1,10,12500
"TZILF26",7/23/2014,"CROP03 (beans)",1,2,10,12500
"TZILF26",8/7/2014,"CROP03 (beans)",1,5,10,15000
"TZILF26",8/7/2014,"CROP03 (beans)",1,1,10,15000
"TZILF26",8/23/2014,"CROP03 (beans)",1,1,3,4200
"TZILF26",8/23/2014,"CROP03 (beans)",1,2,3,4200
"TZILF26",9/6/2014,"CROP03 (beans)",1,6,50,50000
"TZILF26",9/6/2014,"CROP03 (beans)",1,1,4,4000
"TZILF26",9/6/2014,"CROP03 (beans)",1,5,80,80000
"TZILF26",9/23/2014,"CROP03 (beans)",1,1,2,2000
"TZILF26",10/9/2014,"CROP03 (beans)",1,6,13,26500
"TZILF26",10/9/2014,"CROP03 (beans)",1,1,5,10000
"TZILF26",10/9/2014,"CROP03 (beans)",1,5,18,36500
"TZILF26",10/25/2014,"CROP03 (beans)",1,1,2,3000
"TZILF26",11/23/2014,"CROP03 (beans)",1,1,2,3800
"TZILF26",12/8/2014,"CROP03 (beans)",1,1,4,5000
"TZILF27",7/10/2014,"CROP01 (Rice)",10,3,1800,540000
"TZILF27",7/27/2014,"CROP01 (Rice)",10,1,20,6000
"TZILF27",7/27/2014,"CROP01 (Rice)",10,2,140,42000
"TZILF27",7/27/2014,"CROP01 (Rice)",10,6,120,36000
"TZILF27",8/10/2014,"CROP01 (Rice)",10,1,30,9000
"TZILF27",8/10/2014,"CROP01 (Rice)",10,6,40,12000
"TZILF27",8/23/2014,"CROP01 (Rice)",10,1,30,9000
"TZILF27",8/23/2014,"CROP01 (Rice)",10,6,10,3000
"TZILF27",9/6/2014,"CROP01 (Rice)",10,1,30,9000
"TZILF27",9/17/2014,"CROP01 (Rice)",10,1,40,12000
"TZILF27",9/17/2014,"CROP01 (Rice)",10,2,20,6000
"TZILF27",9/17/2014,"CROP01 (Rice)",10,6,20,6000
"TZILF27",10/1/2014,"CROP01 (Rice)",10,1,20,6000
"TZILF27",10/21/2014,"CROP01 (Rice)",10,1,40,12000
"TZILF27",11/22/2014,"CROP01 (Rice)",10,1,20,10000
"TZILF27",12/4/2014,"CROP01 (Rice)",10,1,20,10000
"TZILF27",12/4/2014,"CROP01 (Rice)",10,6,140,60000
"TZILF27",12/4/2014,"CROP01 (Rice)",10,2,40,20000
"TZILF27",12/15/2014,"CROP01 (Rice)",10,1,20,10000
"TZILF27",1/13/2015,"CROP01 (Rice)",10,1,20,10000
"TZILF27",1/13/2015,"CROP01 (Rice)",10,6,30,15000
"TZILF27",3/13/2015,"CROP01 (Rice)",10,1,20,14000
"TZILF27",3/13/2015,"CROP01 (Rice)",10,2,20,14000
"TZILF27",4/11/2015,"CROP01 (Rice)",10,1,20,14000
"TZILF27",6/27/2015,"CROP01 (Rice)",10,6,400,200000
"TZILF27",6/27/2015,"CROP01 (Rice)",10,1,20,10000
"TZILF27",6/27/2015,"CROP01 (Rice)",10,5,1600,800000
"TZILF27",7/10/2014,"CROP02 (Beans)",1,3,40,50000
"TZILF27",8/23/2014,"CROP02 (Beans)",1,1,5,4000
"TZILF27",8/23/2014,"CROP02 (Beans)",1,6,2,1600
"TZILF27",8/23/2014,"CROP02 (Beans)",1,5,27,21600
"TZILF27",9/6/2014,"CROP02 (Beans)",1,1,3,4200
"TZILF27",9/6/2014,"CROP02 (Beans)",1,5,40,36000
"TZILF27",9/17/2014,"CROP02 (Beans)",1,1,3,3000
"TZILF27",11/22/2014,"CROP02 (Beans)",1,1,1,2000
"TZILF27",12/4/2014,"CROP02 (Beans)",1,6,20,20000
"TZILF27",12/4/2014,"CROP02 (Beans)",1,1,5,5000
"TZILF27",12/4/2014,"CROP02 (Beans)",1,5,100,20000
"TZILF27",12/15/2014,"CROP02 (Beans)",1,1,4,4000
"TZILF27",12/15/2014,"CROP02 (Beans)",1,6,3,3000
"TZILF27",1/13/2015,"CROP02 (Beans)",1,1,5,10000
"TZILF27",1/27/2015,"CROP02 (Beans)",1,1,1,2000
"TZILF27",5/19/2014,"CROP03 (Maize)",5,3,120,24000
"TZILF27",7/10/2014,"CROP03 (Maize)",5,3,120,36000
"TZILF27",7/27/2014,"CROP03 (Maize)",5,1,20,6000
"TZILF27",8/10/2014,"CROP03 (Maize)",5,1,20,6000
"TZILF27",8/23/2014,"CROP03 (Maize)",5,1,20,5000
"TZILF27",9/6/2014,"CROP03 (Maize)",5,1,20,5000
"TZILF27",9/17/2014,"CROP03 (Maize)",5,1,20,5000
"TZILF27",10/1/2014,"CROP03 (Maize)",5,1,10,3000
"TZILF27",10/21/2014,"CROP03 (Maize)",5,1,20,6000
"TZILF27",11/22/2014,"CROP03 (Maize)",5,1,20,6000
"TZILF27",12/4/2014,"CROP03 (Maize)",5,1,20,5000
"TZILF27",1/13/2015,"CROP03 (Maize)",5,1,20,5000
"TZILF27",1/27/2015,"CROP03 (Maize)",5,1,20,5000
"TZILF27",2/26/2015,"CROP03 (Maize)",5,5,200,50000
"TZILF27",3/13/2015,"CROP03 (Maize)",5,1,20,4000
"TZILF27",3/26/2015,"CROP03 (Maize)",5,1,20,4000
"TZILF27",4/11/2015,"CROP03 (Maize)",5,1,20,5000
"TZILF27",5/11/2015,"CROP03 (Maize)",5,1,20,5000
"TZILF27",5/28/2015,"CROP03 (Maize)",5,1,20,5000
"TZILF27",6/12/2015,"CROP03 (Maize)",5,1,20,5000
"TZILF27",7/27/2014,"CROP04 (African egg plant)",12,2,0.5,2500
"TZILF27",7/27/2014,"CROP04 (African egg plant)",12,5,8.5,42500
"TZILF27",7/27/2014,"CROP04 (African egg plant)",12,6,8,40000
"TZILF27",8/10/2014,"CROP04 (African egg plant)",12,5,3.5,15000
"TZILF27",8/10/2014,"CROP04 (African egg plant)",12,6,3,12000
"TZILF27",8/10/2014,"CROP04 (African egg plant)",12,2,0.300000011920929,2000
"TZILF27",8/10/2014,"CROP04 (African egg plant)",12,1,0.2,1500
"TZILF27",8/23/2014,"CROP04 (African egg plant)",12,5,18.3,71500
"TZILF27",8/23/2014,"CROP04 (African egg plant)",12,1,0.1,500
"TZILF27",8/23/2014,"CROP04 (African egg plant)",12,2,0.200000002980232,1000
